date,rolling_volatility
7/6/18,0.12226630618744141
7/9/18,0.12540448614800956
7/10/18,0.093873269
7/11/18,0.17930676609841906
7/12/18,0.086961406
7/13/18,0.28141058813877595
7/16/18,0.4539048068862221
7/17/18,0.2227898999277878
7/18/18,0.10337963630568942
7/19/18,0.070155637
7/20/18,0.1357125099026056
7/23/18,0.15574918824356643
7/24/18,0.066117177
7/25/18,0.10309858204971033
7/26/18,0.1356853097795138
7/27/18,0.18969297392462275
